Motif	Factor	Evidence	Curated
M00199_2.00	sox18.S	PBM	N
M00199_2.00	sox17b.2.L	PBM	N
M00199_2.00	sox3.S	PBM	N
M00199_2.00	sox11.S	PBM	N
M00199_2.00	sox10.L	PBM	N
M00199_2.00	sox21.S	PBM	N
M00199_2.00	sox15.L	PBM	N
M00199_2.00	sox5.S	PBM	N
M00199_2.00	sox17a.L	PBM	N
M00199_2.00	BAE47507	PBM	N
M00199_2.00	sox12.S	PBM	N
M00199_2.00	sox2.S	PBM	N
M00199_2.00	sox7.L	PBM	N
M00200_2.00	CAA67688	PBM	N
M00200_2.00	tcf7l1.L	PBM	N
M00200_2.00	AAK58834	PBM	N
M00200_2.00	AAK58837	PBM	N
M00200_2.00	CAA67687	PBM	N
M00200_2.00	tcf7.S	PBM	N
M00200_2.00	lef1.L	PBM	N
M00200_2.00	tcf7l1.S	PBM	N
M00200_2.00	tcf7l2.L	PBM	N
M00201_2.00	sox7.L	PBM	N
M00201_2.00	sox17b.1.S	PBM	N
M00201_2.00	sox11.S	PBM	N
M00201_2.00	sox12.S	PBM	N
M00201_2.00	sox4.L	PBM	N
M00201_2.00	BAE47507	PBM	N
M00201_2.00	sox18.S	PBM	N
M00201_2.00	sox21.S	PBM	N
M00201_2.00	sox18.L	PBM	N
M00201_2.00	sox2.S	PBM	N
M00201_2.00	sox15.L	PBM	N
M00201_2.00	sox5.S	PBM	N
M00201_2.00	AAH89283	PBM	N
M00201_2.00	sox10.L	PBM	N
M00201_2.00	sox17b.2.L	PBM	N
M00201_2.00	sox3.S	PBM	N
M00201_2.00	sox14.S	PBM	N
M00201_2.00	sox8.L	PBM	N
M00201_2.00	sox13.S	PBM	N
M00201_2.00	sox11.L	PBM	N
M00201_2.00	sox4.S	PBM	N
M00201_2.00	sox1.S	PBM	N
M00201_2.00	AAG17026	PBM	N
M00201_2.00	sox9.S	PBM	N
M00201_2.00	ABY90180	PBM	N
M00201_2.00	sox17a.S	PBM	N
M00201_2.00	sox9.L	PBM	N
M00201_2.00	sox17a.L	PBM	N
M00202_2.00	sox11.S	PBM	N
M00202_2.00	sox3.S	PBM	N
M00202_2.00	sox5.S	PBM	N
M00202_2.00	sox12.S	PBM	N
M00202_2.00	sox17a.L	PBM	N
M00202_2.00	sox18.L	PBM	N
M00202_2.00	BAE47507	PBM	N
M00202_2.00	sox17b.1.S	PBM	N
M00202_2.00	sox7.L	PBM	N
M00202_2.00	sox10.L	PBM	N
M00202_2.00	sox8.L	PBM	N
M00202_2.00	sox1.S	PBM	N
M00202_2.00	sox17a.S	PBM	N
M00202_2.00	sox11.L	PBM	N
M00202_2.00	sox9.L	PBM	N
M00202_2.00	sox17b.2.L	PBM	N
M00202_2.00	sox9.S	PBM	N
M00202_2.00	sox18.S	PBM	N
M00202_2.00	sox4.S	PBM	N
M00202_2.00	sox21.S	PBM	N
M00202_2.00	AAG17026	PBM	N
M00202_2.00	sox14.S	PBM	N
