Motif	Factor	Evidence	Curated
M00208_2.00	ENSGALG00000028422	PBM	N
M00208_2.00	SOX10	PBM	N
M00208_2.00	ENSGALG00000016397	PBM	N
M00208_2.00	ENSGALG00000003723	PBM	N
M00208_2.00	ENSGALG00000013204	PBM	N
M00209_2.00	SOX8	PBM	N
M00209_2.00	SOX10	PBM	N
M00209_2.00	SOX6	PBM	N
M00209_2.00	ENSGALG00000008848	PBM	N
M00209_2.00	ENSGALG00000003723	PBM	N
M00209_2.00	ENSGALG00000016397	PBM	N
M00209_2.00	ENSGALG00000026582	PBM	N
M00209_2.00	SOX9	PBM	N
M00209_2.00	SOX13	PBM	N
M00209_2.00	ENSGALG00000028422	PBM	N
M00209_2.00	ENSGALG00000013204	PBM	N
M00210_2.00	ENSGALG00000016397	PBM	N
M00210_2.00	SOX13	PBM	N
M00210_2.00	ENSGALG00000026582	PBM	N
M00210_2.00	ENSGALG00000013204	PBM	N
M00210_2.00	ENSGALG00000008848	PBM	N
M00210_2.00	SOX8	PBM	N
M00210_2.00	SOX10	PBM	N
M00210_2.00	SOX6	PBM	N
M00210_2.00	ENSGALG00000003723	PBM	N
M00210_2.00	SOX9	PBM	N
M00210_2.00	ENSGALG00000028422	PBM	N
M00211_2.00	SOX9	PBM	N
M00211_2.00	ENSGALG00000028422	PBM	N
M00211_2.00	ENSGALG00000013204	PBM	N
M00211_2.00	ENSGALG00000016397	PBM	N
M00211_2.00	ENSGALG00000003723	PBM	N
M00211_2.00	SOX8	PBM	N
M00211_2.00	SOX10	PBM	N
M00211_2.00	ENSGALG00000008848	PBM	N
M00211_2.00	SOX13	PBM	N
M00211_2.00	SOX6	PBM	N
M00211_2.00	ENSGALG00000026582	PBM	N
M00212_2.00	SOX8	PBM	N
M00212_2.00	SOX13	PBM	N
M00212_2.00	ENSGALG00000003723	PBM	N
M00212_2.00	SOX9	PBM	N
M00212_2.00	ENSGALG00000016397	PBM	N
M00212_2.00	ENSGALG00000008848	PBM	N
M00212_2.00	SOX10	PBM	N
M00212_2.00	ENSGALG00000028422	PBM	N
M00212_2.00	SOX6	PBM	N
M00212_2.00	ENSGALG00000013204	PBM	N
M00212_2.00	ENSGALG00000026582	PBM	N
M00213_2.00	ENSGALG00000013204	PBM	N
M00213_2.00	SOX10	PBM	N
M00213_2.00	ENSGALG00000008848	PBM	N
M00213_2.00	SOX8	PBM	N
M00213_2.00	ENSGALG00000026582	PBM	N
M00213_2.00	ENSGALG00000016397	PBM	N
M00213_2.00	SOX9	PBM	N
